dataset,dataset_role,public_trajectory_id,original_trajectory_sha256,source_family,trajectory_length,top_10pct_longest_global,top_10pct_longest_within_dataset,pi_density,hn_density,uc_density,has_pi,has_hn,has_uc,pi_step_count,hn_step_count,uc_step_count,pi_projected_step_count,hn_projected_step_count,uc_projected_step_count
Natural500,natural-distribution control,Natural500_T000116,53634b3d35259fe3096f96d960e1a099926352db838c1e4fe97c6d7aed13b95d,SWE-agent datasets,8,False,False,0.75,0.0,0.0,True,False,False,6,0,0,6,0,0
Natural500,natural-distribution control,Natural500_T000117,65fe6f2a34b8e2f523a0c2ae18996bf13f86e6dd3e7007ef69089122c16b55ff,SWE-agent datasets,9,False,False,0.7777777777777778,0.0,0.0,True,False,False,7,0,0,7,0,0
Natural500,natural-distribution control,Natural500_T000118,8ff43e94e0b852e996f32d370c9be4b57ba8f7dc7f9ee7ee1e6c88e5bdc76fb7,SWE-agent datasets,9,False,False,1.0,0.0,0.0,True,False,False,9,0,0,9,0,0
Natural500,natural-distribution control,Natural500_T000119,bea996d0be296952adc33c6da32e0f422cf15981a6ba328503529001d0af5a9e,SWE-agent datasets,11,False,False,0.8181818181818182,0.2727272727272727,0.0,True,True,False,9,1,0,9,3,0
Natural500,natural-distribution control,Natural500_T000120,98b2371984933ad4c1e95593dbff49312b0a508a0af497561b1a35b9676af170,SWE-agent datasets,12,False,False,0.6666666666666666,0.0,0.0,True,False,False,8,0,0,8,0,0
Natural500,natural-distribution control,Natural500_T000121,f11567142664b1c51d99d5fa3c6cd17bad7fd1cdfa9fe5453ddaf2977ea2649b,SWE-agent datasets,13,False,False,0.8461538461538461,0.0,0.0,True,False,False,11,0,0,11,0,0
Natural500,natural-distribution control,Natural500_T000122,3a043183b5810b71c06af72d0fddefec652ee6c780c1c3a3e0023c9d96b52029,SWE-agent datasets,12,False,False,0.4166666666666667,0.0,0.0,True,False,False,5,0,0,5,0,0
Natural500,natural-distribution control,Natural500_T000123,bad3811d63b5914a5c8d774d482812aaeb127b81cfca2100c4ef612f51d28bb7,SWE-agent datasets,11,False,False,0.8181818181818182,0.0,0.0,True,False,False,9,0,0,9,0,0
Natural500,natural-distribution control,Natural500_T000124,52b1f963a554f6340dcfe0ee3985e41b4686072c4a8dc0fcabd10188add4a399,SWE-agent datasets,16,False,False,0.8125,0.0,0.125,True,False,True,11,0,2,13,0,2
Natural500,natural-distribution control,Natural500_T000125,ec750d96b8e9b9d4206f66a80a86bfd76198133f7da918934676e68e5efbc7f2,SWE-agent datasets,106,False,True,0.09433962264150944,0.0,0.9150943396226415,True,False,True,9,0,94,10,0,97
Natural500,natural-distribution control,Natural500_T000126,a083f9ede3729f8ccdf7f212dc50b486c8e86500cbe9a9cf0db77a456e289d7a,SWE-agent datasets,12,False,False,0.9166666666666666,0.0,0.0,True,False,False,11,0,0,11,0,0
Natural500,natural-distribution control,Natural500_T000127,5a7daf6a792ae5ac9a6f55ac1c59abcc735f790e145d70f51eea466e9ad335e2,SWE-agent datasets,7,False,False,0.7142857142857143,0.0,0.0,True,False,False,5,0,0,5,0,0
Natural500,natural-distribution control,Natural500_T000128,438dcd1c2748e4e5c9064bd8bff600b946ff4f0ed1d2dacd5af4d5c07de0a6df,SWE-agent datasets,26,False,False,0.6153846153846154,0.038461538461538464,0.38461538461538464,True,True,True,16,1,10,16,1,10
Natural500,natural-distribution control,Natural500_T000129,3167519e359bb92721ff93e83f5b2bd44e25b53c9cc993d2f4bdf53bfb3c1154,SWE-agent datasets,12,False,False,0.9166666666666666,0.4166666666666667,0.25,True,True,True,9,2,2,11,5,3
Natural500,natural-distribution control,Natural500_T000130,aec184a3531042196aadadb5cd18d0c04fdd67900b9170d5fc4caa9b8c6b9087,SWE-agent datasets,15,False,False,0.9333333333333333,0.3333333333333333,0.06666666666666667,True,True,True,12,3,1,14,5,1
Natural500,natural-distribution control,Natural500_T000131,d0849c415fd2223346e12688dafd7fc3c26fd888cf71f90660990104eafa5f59,SWE-agent datasets,20,False,False,0.8,0.0,0.3,True,False,True,15,0,4,16,0,6
Natural500,natural-distribution control,Natural500_T000132,9cc36562deef941f94d9d3c6b776266079ad3af3bd2ea17f3243f3000ce8fe32,SWE-agent datasets,19,False,False,0.3157894736842105,0.0,0.5263157894736842,True,False,True,6,0,10,6,0,10
Natural500,natural-distribution control,Natural500_T000133,707108ddec07c515ecbbf02f0e6cb0989569e6b4b8f7f02fdfc5d87aca6adda9,SWE-agent datasets,9,False,False,1.0,0.0,0.0,True,False,False,9,0,0,9,0,0
Natural500,natural-distribution control,Natural500_T000134,2cd34a13667366c61a3ab50c2fa8b2e92b6b85d3bbf4b062383c70a99c4552b1,SWE-agent datasets,8,False,False,1.0,0.0,0.0,True,False,False,8,0,0,8,0,0
Natural500,natural-distribution control,Natural500_T000135,2cc2aeea8b54cc49ab8f4f3b9b697b0dcc7350789bd274c34f80b0f1a3f01f04,SWE-agent datasets,16,False,False,0.9375,0.0,0.0,True,False,False,15,0,0,15,0,0
Natural500,natural-distribution control,Natural500_T000136,832fe9537735a5405d641e140694b9e55cb52bf7bd19892fb720b49b290f8249,SWE-agent datasets,6,False,False,0.8333333333333334,0.0,0.0,True,False,False,5,0,0,5,0,0
Natural500,natural-distribution control,Natural500_T000137,903b64f34611324a9f86f123071dca6bb15f73672624bc29257c693b79fd8cd2,SWE-agent datasets,10,False,False,0.8,0.0,0.0,True,False,False,8,0,0,8,0,0
Natural500,natural-distribution control,Natural500_T000138,b79b1f7258e823100122db7dc5e37a143caf02c6b2c9bb8d16be5d882e732b1b,SWE-agent datasets,55,False,True,1.0,0.8909090909090909,0.6909090909090909,True,True,True,21,14,33,55,49,38
Natural500,natural-distribution control,Natural500_T000139,ab544f013db59fe42809e486b20c89b62df3a57d2c0e1f933e23940e6d5544e3,SWE-agent datasets,23,False,False,0.6521739130434783,0.0,0.08695652173913043,True,False,True,15,0,2,15,0,2
Natural500,natural-distribution control,Natural500_T000140,1c6c2a0c958f8db812308b75f820f58afa7bc35371e5db56a3e1a36d9050cd46,SWE-agent datasets,19,False,False,0.8421052631578947,0.5789473684210527,0.0,True,True,False,16,1,0,16,11,0
Natural500,natural-distribution control,Natural500_T000141,a3ffcac5312aaeb2c81b2a98ea7cb7871e89954c86eace4f4e684f6c04b12a39,SWE-agent datasets,42,False,True,0.35714285714285715,0.0,0.5476190476190477,True,False,True,15,0,23,15,0,23
Natural500,natural-distribution control,Natural500_T000142,cc98645db025bdbd9e6382e9afc309a5d89a286ba744cd9d13608c12b650384e,SWE-agent datasets,18,False,False,0.7777777777777778,0.0,0.0,True,False,False,14,0,0,14,0,0
Natural500,natural-distribution control,Natural500_T000143,a254a59cac1fdd6af4fe93bf3c59e709546868de335e5cae883461f2723e859d,SWE-agent datasets,15,False,False,0.8666666666666667,0.0,0.0,True,False,False,13,0,0,13,0,0
Natural500,natural-distribution control,Natural500_T000144,ad549aa6ceff5876032cb2d547e425825471f00c7d931febadee63d2797c91fe,SWE-agent datasets,14,False,False,0.8571428571428571,0.5,0.07142857142857142,True,True,True,9,2,1,12,7,1
Natural500,natural-distribution control,Natural500_T000145,0f22a604fb7cebc59e275dca9f48dfdccc799d47873ccfd78b554a047bebc2cc,SWE-agent datasets,15,False,False,0.7333333333333333,0.0,0.0,True,False,False,11,0,0,11,0,0
Natural500,natural-distribution control,Natural500_T000146,fb1538dfa26993fc946b796a79fa3accc8dd1de5bdb8b8eb159e4d890d290537,SWE-agent datasets,14,False,False,0.9285714285714286,0.0,0.0,True,False,False,13,0,0,13,0,0
Natural500,natural-distribution control,Natural500_T000147,d8bd09d803fb31a55f9b7854488b09940841949de4cf54f1f26338f18fe7548a,SWE-agent datasets,17,False,False,0.7058823529411765,0.0,0.0,True,False,False,12,0,0,12,0,0
Natural500,natural-distribution control,Natural500_T000148,3476392e9f305c1f8c3a7e103634546fbd035ba24fbf0da134f215a536f40266,SWE-agent datasets,6,False,False,0.3333333333333333,0.0,0.0,True,False,False,2,0,0,2,0,0
Natural500,natural-distribution control,Natural500_T000149,79819e002fae77d5b5d15fe218698f350c6bebabc871f2405a78198cae183ec0,SWE-agent datasets,27,False,False,0.8148148148148148,0.7037037037037037,0.0,True,True,False,20,5,0,22,19,0
Natural500,natural-distribution control,Natural500_T000150,8196554418fb5e38f7f8f0f7435c648246cf4059d23c45e51a7cce7ccb1f2306,SWE-agent datasets,7,False,False,0.8571428571428571,0.0,0.0,True,False,False,6,0,0,6,0,0
Natural500,natural-distribution control,Natural500_T000151,c14cc7a920caba98ae612899db62b6182439654b28b8b30f6726021078722d70,SWE-agent datasets,13,False,False,0.6923076923076923,0.3076923076923077,0.0,True,True,False,8,1,0,9,4,0
Natural500,natural-distribution control,Natural500_T000152,42373518d4d2128ff9d47e0dda8ba4d99659e097f073a203d6edfbcf8b432401,SWE-agent datasets,39,False,True,0.5384615384615384,0.46153846153846156,0.23076923076923078,True,True,True,17,3,9,21,18,9
Natural500,natural-distribution control,Natural500_T000153,9ed8ec9edd9d5e8d87dad2ce7404aba4cb0cb5193ca52a66f59c1b5b8ae331f1,SWE-agent datasets,9,False,False,1.0,0.5555555555555556,0.0,True,True,False,8,4,0,9,5,0
Natural500,natural-distribution control,Natural500_T000154,4aae813a015fa0965a0974d3581b69ffe9c09474304d69199010c135c630da3a,SWE-agent datasets,14,False,False,0.7142857142857143,0.0,0.0,True,False,False,10,0,0,10,0,0
Natural500,natural-distribution control,Natural500_T000155,287b916298c1e0279844a6bbc5b6c5b1ef6cc228a08e8ff89e2be438d4792e6a,SWE-agent datasets,10,False,False,0.7,0.0,0.0,True,False,False,7,0,0,7,0,0
Natural500,natural-distribution control,Natural500_T000156,061ad8176ac3f0418347b8b561de0b0bb1f2d58ce3f1f7abf01d82b003391319,SWE-agent datasets,10,False,False,1.0,0.0,0.0,True,False,False,10,0,0,10,0,0
Natural500,natural-distribution control,Natural500_T000157,d26d0edcc22432801f721505c11316e9f0cdcb617881cbb77d759e6403f24381,SWE-agent datasets,7,False,False,1.0,0.0,0.0,True,False,False,7,0,0,7,0,0
Natural500,natural-distribution control,Natural500_T000158,7c0918b5abe89699d5f28d94f190c15e8e8dc4414a9e590d7b4016f75f1deb31,SWE-agent datasets,18,False,False,1.0,0.0,0.0,True,False,False,18,0,0,18,0,0
Natural500,natural-distribution control,Natural500_T000159,3b9038a7e723e6955f0d8a03aed889db905b3828985c63ba958e47d8c5e8b343,SWE-agent datasets,11,False,False,1.0,0.0,0.0,True,False,False,11,0,0,11,0,0
Natural500,natural-distribution control,Natural500_T000160,123013bd34dbadc67ffbb27cc0d30971155814302afce2d5901c9b87303815a3,SWE-agent datasets,15,False,False,0.9333333333333333,0.0,0.0,True,False,False,14,0,0,14,0,0
Natural500,natural-distribution control,Natural500_T000161,f4946bc39038f19e60886b667fb5b7d8fe644d61db6d741ea89bdf113ce99f7d,SWE-agent datasets,10,False,False,1.0,0.0,0.0,True,False,False,10,0,0,10,0,0
Natural500,natural-distribution control,Natural500_T000162,93a1af7cbea70656d1db3c06e86d56233222f70a4beb58e9df15927e2abd4153,SWE-agent datasets,9,False,False,1.0,0.0,0.0,True,False,False,9,0,0,9,0,0
Natural500,natural-distribution control,Natural500_T000163,5ae02b298bb08c57e293382ed289a3bd049089d9ac55d5fcc53a50fbb250d84b,SWE-agent datasets,90,False,True,0.16666666666666666,0.0,0.7333333333333333,True,False,True,14,0,66,15,0,66
Natural500,natural-distribution control,Natural500_T000164,b44a42ce9df41338c1f6b9d4ad44b4a13d41ceb9920c2342e6d015c6000b004a,SWE-agent datasets,7,False,False,0.42857142857142855,0.0,0.14285714285714285,True,False,True,3,0,1,3,0,1
Natural500,natural-distribution control,Natural500_T000165,41fd7f45e76539e3d6174deb9dfeaadbdaf8bdcb9b4371c03b93aa0886cb58f4,SWE-agent datasets,13,False,False,0.7692307692307693,0.0,0.0,True,False,False,10,0,0,10,0,0
Natural500,natural-distribution control,Natural500_T000166,dae3257ac4eb771f29fd433b069ae380b19dcc00a481798497d627c8bae4fb21,SWE-agent datasets,12,False,False,0.0,0.0,0.0,False,False,False,0,0,0,0,0,0
Natural500,natural-distribution control,Natural500_T000167,ce6579194fa2aae28e022d7598f8c7836d811aff8e73be6b2d557a05ecd0f8e6,SWE-agent datasets,18,False,False,0.8888888888888888,0.3333333333333333,0.1111111111111111,True,True,True,12,2,2,16,6,2
Natural500,natural-distribution control,Natural500_T000168,fb72a04eda01d9b51ccba0f0c5be2a78d97005facde28dabf59fc2905c66d23b,SWE-agent datasets,13,False,False,0.9230769230769231,0.0,0.0,True,False,False,10,0,0,12,0,0
Natural500,natural-distribution control,Natural500_T000169,af991c80c8c12e60ecd1d21f8da644101e4ed4a14e95ffcc6a33575fd6c48d65,SWE-agent datasets,15,False,False,0.7333333333333333,0.0,0.0,True,False,False,11,0,0,11,0,0
Natural500,natural-distribution control,Natural500_T000170,2d797cfad947e5d995d2297c20225846b52aebd451f0ee3c35dc169b80826ddc,SWE-agent datasets,11,False,False,1.0,1.0,0.0,True,True,False,11,2,0,11,11,0
Natural500,natural-distribution control,Natural500_T000171,3d1a37f1cd8d304249a83d2f39a817d1903c1f18439c4e432814b3149008b900,SWE-agent datasets,11,False,False,1.0,1.0,0.0,True,True,False,11,2,0,11,11,0
Natural500,natural-distribution control,Natural500_T000172,983c3f2d39c0988f7212b34901f4e2a7dc9ae88c22dc700e50d281f25bd51bde,SWE-agent datasets,11,False,False,0.9090909090909091,0.0,0.0,True,False,False,9,0,0,10,0,0
Natural500,natural-distribution control,Natural500_T000173,a71df6b67a22565a171428a039ec78e0da1d314a1807e59d549144f9ab95d2a2,SWE-agent datasets,8,False,False,0.875,0.0,0.0,True,False,False,7,0,0,7,0,0
Natural500,natural-distribution control,Natural500_T000174,45db81dd26ef8b970f37ab28b8c3d71c905332d7742b495603dda9c31034c7cc,SWE-agent datasets,17,False,False,0.23529411764705882,0.0,0.7647058823529411,True,False,True,4,0,13,4,0,13
Natural500,natural-distribution control,Natural500_T000175,d54dd5c7727bc9f7a1da1f01e5efe767ea846f2ef9f501bdf01473bf800a9c03,SWE-agent datasets,11,False,False,1.0,1.0,0.0,True,True,False,11,1,0,11,11,0
Natural500,natural-distribution control,Natural500_T000176,95530294cb01010fbdd891587bfdc7a3ec7869759e26ef9d727c0b4f12839ce2,SWE-agent datasets,13,False,False,1.0,0.0,0.0,True,False,False,13,0,0,13,0,0
Natural500,natural-distribution control,Natural500_T000177,c6f3f91f99cc00d1ccd70747c3d67c8a29f1ef8f32b01afd923c6f0918bf65f5,SWE-agent datasets,16,False,False,0.9375,0.0,0.0,True,False,False,15,0,0,15,0,0
Natural500,natural-distribution control,Natural500_T000178,94b780ad20ffee4adde90ea94bdad44d8a73d92ffe92312872a46a0ddc1ef4d5,SWE-agent datasets,33,False,True,0.8787878787878788,0.5151515151515151,0.0,True,True,False,29,4,0,29,17,0
Natural500,natural-distribution control,Natural500_T000179,46f1c5934f688b2cc4be1ed4620a8967a66dffa82dcc5ae89364d34b11b17ada,SWE-agent datasets,76,False,True,0.9868421052631579,0.17105263157894737,0.7894736842105263,True,True,True,12,5,56,75,13,60
Natural500,natural-distribution control,Natural500_T000180,cb8cf76a52559537eedc8e08a96f6e38ab9443842e1e6c440a0e6c11effd8338,SWE-agent datasets,7,False,False,0.2857142857142857,0.0,0.0,True,False,False,2,0,0,2,0,0
Natural500,natural-distribution control,Natural500_T000181,0733bd51b342c7b8dfd15e4dd8e9c52d53145442d6e2ce1244ac45b13629d2f8,SWE-agent datasets,13,False,False,0.6923076923076923,0.0,0.0,True,False,False,9,0,0,9,0,0
Natural500,natural-distribution control,Natural500_T000182,102999c304c2851ab790da59b18a1c698119d5b7ecdbdf5983b8cc17d3fe5017,SWE-agent datasets,13,False,False,0.9230769230769231,0.0,0.0,True,False,False,12,0,0,12,0,0
Natural500,natural-distribution control,Natural500_T000183,b4b6f2e5657fb504c379a633c53bd098f9664bf339eb03d30a85cf8754324392,SWE-agent datasets,6,False,False,0.8333333333333334,0.0,0.0,True,False,False,5,0,0,5,0,0
Natural500,natural-distribution control,Natural500_T000184,de38b8634b463481afdbd0beb316b383d3a6f4405cf474703ca30bc2b220b234,SWE-agent datasets,30,False,False,0.23333333333333334,0.0,0.7666666666666667,True,False,True,7,0,22,7,0,23
Natural500,natural-distribution control,Natural500_T000185,7a12921e7f93d8828fdee53449588d7d9fec795a8143b8e08b16ad1c3bf1b6cf,SWE-agent datasets,19,False,False,0.8947368421052632,0.3157894736842105,0.0,True,True,False,16,3,0,17,6,0
Natural500,natural-distribution control,Natural500_T000186,849a8cd457f21044662d5b7de7757e738895e035557a05c78092ba058402eec0,SWE-agent datasets,11,False,False,0.9090909090909091,0.45454545454545453,0.0,True,True,False,10,4,0,10,5,0
Natural500,natural-distribution control,Natural500_T000187,9388df0f2f7fd4b9214db96b69d742912a9869f1a46680153287988247e20507,SWE-agent datasets,49,False,True,0.2653061224489796,0.0,0.6326530612244898,True,False,True,13,0,29,13,0,31
Natural500,natural-distribution control,Natural500_T000188,e7b581594d83a25fdf951f24377f73679b2202aebc2662ce889b8aef4a82165f,SWE-agent datasets,8,False,False,0.75,0.0,0.0,True,False,False,6,0,0,6,0,0
Natural500,natural-distribution control,Natural500_T000189,14f1d08b693da1aed3dc8ed4521d4ee5df7c1b1281d171dfcaee9aa70bbc346f,SWE-agent datasets,16,False,False,0.4375,0.4375,0.5,True,True,True,5,1,8,7,7,8
Natural500,natural-distribution control,Natural500_T000190,c53b90591b8988370ddc1228339da041d2c84f66959f0c398e596643983331b9,SWE-agent datasets,28,False,False,0.6785714285714286,0.0,0.5357142857142857,True,False,True,19,0,6,19,0,15
Natural500,natural-distribution control,Natural500_T000191,38f51e450323ef0cc290515404238e898e979da88574454355a03a93475154fe,SWE-agent datasets,19,False,False,0.5263157894736842,0.21052631578947367,0.0,True,True,False,10,4,0,10,4,0
Natural500,natural-distribution control,Natural500_T000192,3d4d23085fe7959ccb9d8e6aaa22639e61cd746b271163ff43010a95a71f5740,SWE-agent datasets,11,False,False,1.0,0.0,0.0,True,False,False,11,0,0,11,0,0
Natural500,natural-distribution control,Natural500_T000193,617cdf6053ebde84eceba5a3b8c448ff5231cb968953e9979bf9926dde5f7602,SWE-agent datasets,13,False,False,1.0,0.0,0.0,True,False,False,13,0,0,13,0,0
Natural500,natural-distribution control,Natural500_T000194,51ad8f128ef6483789ed429d98476b36ec8f0dfc21ad1656704102223830b258,SWE-agent datasets,40,False,True,0.15,0.15,0.825,True,True,True,6,1,28,6,6,33
Natural500,natural-distribution control,Natural500_T000195,730996a97ca248017c27686a90651df23e1d478fa3a429274f02d4003168d4a9,SWE-agent datasets,10,False,False,0.2,0.0,0.0,True,False,False,2,0,0,2,0,0
Natural500,natural-distribution control,Natural500_T000196,1e18a08d09bc70af905bca521e98069beadb9e38bfd8289dc9fe24ac3dc2d7fa,SWE-agent datasets,11,False,False,1.0,0.0,0.0,True,False,False,11,0,0,11,0,0
Natural500,natural-distribution control,Natural500_T000197,2c4de5220a686b7f3c4c9e579a33dc575a60f8d895771c01916916fa0a13e419,SWE-agent datasets,8,False,False,0.625,0.0,0.0,True,False,False,5,0,0,5,0,0
Natural500,natural-distribution control,Natural500_T000198,94a98c43af253bdebb53676c93142b6b092995eb74859429fcdbb9fc0b11fe79,SWE-agent datasets,16,False,False,0.625,0.0,0.0625,True,False,True,10,0,1,10,0,1
Natural500,natural-distribution control,Natural500_T000199,22f84df176c364d260d54e0ce9c6555c7eeb3104664d1013d80ef9e628e0ba95,SWE-agent datasets,17,False,False,0.7647058823529411,0.0,0.0,True,False,False,13,0,0,13,0,0
Natural500,natural-distribution control,Natural500_T000200,50112d9adc0bd85b06a1ebc53fbbb3e2ede4310b5c3916b13f2c04af8f6d1436,SWE-agent datasets,14,False,False,1.0,0.0,0.0,True,False,False,14,0,0,14,0,0
Natural500,natural-distribution control,Natural500_T000201,e6d0eab952947651cf9873d82675502a66252c050692626120e092d8783622ef,SWE-agent datasets,6,False,False,0.5,0.0,0.0,True,False,False,3,0,0,3,0,0
Natural500,natural-distribution control,Natural500_T000202,0bf26e42673207d72c8572d1734be3f176d2ed0b9199f0af3aac6dc230cc82ad,SWE-agent datasets,12,False,False,1.0,0.0,0.0,True,False,False,12,0,0,12,0,0
Natural500,natural-distribution control,Natural500_T000203,58d8cee591b6d1f1ec3bc5ed69eee6195d4a56719d156e25dc8d571bb898942a,SWE-agent datasets,11,False,False,1.0,0.0,0.0,True,False,False,11,0,0,11,0,0
Natural500,natural-distribution control,Natural500_T000204,0f47f69d4aed7c8b13ef3678ff4087741fd970e8149f3332484d2897b2a63bbc,SWE-agent datasets,7,False,False,0.8571428571428571,0.0,0.0,True,False,False,6,0,0,6,0,0
Natural500,natural-distribution control,Natural500_T000205,b821a6bfc54e7b50cc0a7db7281b317852c511789b79d7fab82dd3e3a04828b9,SWE-agent datasets,13,False,False,1.0,0.0,0.0,True,False,False,13,0,0,13,0,0
Natural500,natural-distribution control,Natural500_T000206,ebefe98742df7f744ee5997e0f100f738ab1cff09de1bc7b50d1a374582db438,SWE-agent datasets,140,False,True,0.02142857142857143,0.0,0.9214285714285714,True,False,True,3,0,129,3,0,129
Natural500,natural-distribution control,Natural500_T000207,d7e5a638660d1000e1cb608b6944724cda4d8b8534318523d189eb5b1ec0223e,SWE-agent datasets,27,False,False,0.5925925925925926,0.0,0.4074074074074074,True,False,True,16,0,11,16,0,11
Natural500,natural-distribution control,Natural500_T000208,4c8debc4c822fbae99eacff1ee893f482689fa28a3fe7407dca09e2e7c488448,SWE-agent datasets,11,False,False,1.0,0.0,0.0,True,False,False,11,0,0,11,0,0
